timestamp,timestamp exit,arm,lane,Occupancy North,Occupancy South,Sense North,Sense South,total_occupancy
2017-12-28T20:30:49.100279,2017-12-28T21:02:34.919579,A0:E6:F8:2C:D0:F3,BB_SP_4.2,2.8182,1903.0011,1019,1942,1905.8193
2017-12-28T20:48:54.208159,2017-12-28T20:54:50.271559,A0:E6:F8:2B:2F:D0,BB_SP_2.1,356.0634,0.0,245,0,356.0634
2017-12-28T20:49:54.787930,2017-12-28T20:52:57.265330,A0:E6:F8:2C:D0:E1,BB_SP_9.2,182.4774,0.0,276,0,182.4774
2017-12-28T20:39:57.930897,2017-12-28T20:48:39.375597,A0:E6:F8:2B:2F:D0,BB_SP_2.1,521.4447,0.0,193,0,521.4447
2017-12-28T20:33:59.463481,2017-12-28T20:39:51.121081,A0:E6:F8:2B:2F:D0,BB_SP_2.1,351.6576,0.0,257,0,351.6576
2017-12-28T20:31:09.953319,2017-12-28T20:33:34.714719,A0:E6:F8:2B:2F:D0,BB_SP_2.1,144.7614,0.0,221,0,144.7614
2017-12-28T20:20:40.097480,2017-12-28T20:30:53.039180,A0:E6:F8:2C:D0:D5,BB_SP_5.2,0.0,612.9417,0,706,612.9417
2017-12-28T20:23:15.821408,2017-12-28T20:30:20.804708,A0:E6:F8:2B:2F:D0,BB_SP_2.1,424.9833,0.0,326,0,424.9833
2017-12-28T20:15:39.567571,2017-12-28T20:22:55.244071,A0:E6:F8:2B:2F:D0,BB_SP_2.1,435.6765,0.0,232,0,435.6765
2017-12-28T20:10:05.678345,2017-12-28T20:21:53.050745,A0:E6:F8:2C:D2:CD,BB_SP_7.1,0.0,707.3724,0,196,707.3724
2017-12-28T19:54:58.220880,2017-12-28T20:20:17.913180,A0:E6:F8:2C:D0:F8,BB_SP_6.1,1519.6923,0.0,310,0,1519.6923
2017-12-28T20:08:48.797485,2017-12-28T20:15:40.706185,A0:E6:F8:2B:32:A5,BB_SP_1.2,411.9087,0.0,1878,107,411.9087
2017-12-28T19:56:28.056233,2017-12-28T20:10:15.086633,A0:E6:F8:2C:D2:CD,BB_SP_7.1,0.0,827.0304,0,197,827.0304
2017-12-28T20:05:30.366671,2017-12-28T20:08:43.121471,A0:E6:F8:2B:32:A5,BB_SP_1.2,192.7548,0.0,838,109,192.7548
2017-12-28T19:16:51.250567,2017-12-28T20:05:00.844267,A0:E6:F8:2B:32:A5,BB_SP_1.2,2889.5937,0.0,1355,107,2889.5937
2017-12-28T19:43:43.089449,2017-12-28T19:56:31.872149,A0:E6:F8:2C:D2:CD,BB_SP_7.1,0.0,768.7827,0,219,768.7827
2017-12-28T19:25:25.025088,2017-12-28T19:55:25.733088,A0:E6:F8:2C:D0:F8,BB_SP_6.1,1800.708,0.0,278,0,1800.708
2017-12-28T19:28:01.255833,2017-12-28T19:43:48.654033,A0:E6:F8:2C:D2:CD,BB_SP_7.1,0.0,947.3982,0,199,947.3982
2017-12-28T19:30:44.242683,2017-12-28T19:37:12.654483,A0:E6:F8:2C:D0:F3,BB_SP_4.2,0.0,388.4118,0,1675,388.4118
2017-12-28T19:30:44.007158,2017-12-28T19:37:14.252258,A0:E6:F8:2B:2F:BE,BB_SP_4.1,390.2451,0.0,282,0,390.2451
2017-12-28T19:05:04.075919,2017-12-28T19:28:12.856319,A0:E6:F8:2C:D2:CD,BB_SP_7.1,0.0,1388.7804,0,233,1388.7804
2017-12-28T19:04:57.377838,2017-12-28T19:25:45.357438,A0:E6:F8:2C:D0:F8,BB_SP_6.1,1247.9796,0.0,260,0,1247.9796
2017-12-28T19:02:42.040294,2017-12-28T19:23:07.677994,A0:E6:F8:2C:D0:F3,BB_SP_4.2,0.0,1225.6377,1,696,1225.6377
2017-12-28T19:13:58.359776,2017-12-28T19:16:48.739076,A0:E6:F8:2B:32:A5,BB_SP_1.2,170.3793,0.0,740,113,170.3793
2017-12-28T18:52:42.318221,2017-12-28T19:13:44.924321,A0:E6:F8:2B:32:A5,BB_SP_1.2,1262.6061,0.0,1022,113,1262.6061
2017-12-28T18:44:25.217497,2017-12-28T19:05:17.890597,A0:E6:F8:2C:D0:F8,BB_SP_6.1,1252.6731,0.0,519,0,1252.6731
2017-12-28T18:54:17.578238,2017-12-28T19:04:23.220338,A0:E6:F8:2C:D2:CD,BB_SP_7.1,0.0,605.6421,0,198,605.6421
2017-12-28T18:53:29.146224,2017-12-28T19:02:17.304624,A0:E6:F8:2C:D0:F3,BB_SP_4.2,0.0,528.1584,60,1947,528.1584
2017-12-28T18:52:35.538088,2017-12-28T18:56:41.229688,A0:E6:F8:2C:D2:A5,BB_SP_1.1,2.016,243.6756,400,1833,245.6916
2017-12-28T18:44:30.137182,2017-12-28T18:54:23.273782,A0:E6:F8:2C:D2:CD,BB_SP_7.1,0.0,593.1366,0,197,593.1366
2017-12-28T18:28:37.773330,2017-12-28T18:52:27.833430,A0:E6:F8:2B:32:A5,BB_SP_1.2,1430.0601,0.0,1176,115,1430.0601
2017-12-28T18:04:56.210938,2017-12-28T18:44:53.138338,A0:E6:F8:2C:D2:CD,BB_SP_7.1,0.0,2396.9274,0,203,2396.9274
2017-12-28T18:04:51.537970,2017-12-28T18:45:02.858770,A0:E6:F8:2C:D0:F8,BB_SP_6.1,2411.3208,0.0,255,0,2411.3208
2017-12-28T17:48:00.972813,2017-12-28T18:29:46.659213,A0:E6:F8:2B:2F:DC,BB_SP_9.1,0.0,2505.6864,0,435,2505.6864
2017-12-28T18:25:29.128985,2017-12-28T18:28:36.606485,A0:E6:F8:2B:2F:D0,BB_SP_2.1,187.4775,0.0,285,0,187.4775
2017-12-28T18:25:35.063474,2017-12-28T18:28:38.177174,A0:E6:F8:2C:D2:A5,BB_SP_1.1,0.0,183.1137,0,584,183.1137
2017-12-28T18:05:06.928987,2017-12-28T18:25:52.197487,A0:E6:F8:2B:2F:BE,BB_SP_4.1,0.0,1245.2685,0,338,1245.2685
2017-12-28T18:05:07.437196,2017-12-28T18:25:40.609696,A0:E6:F8:2C:D0:F3,BB_SP_4.2,1233.1725,0.0,353,0,1233.1725
2017-12-28T18:21:47.910814,2017-12-28T18:25:30.449914,A0:E6:F8:2B:32:A5,BB_SP_1.2,222.5391,0.0,1808,126,222.5391
2017-12-28T18:09:56.431501,2017-12-28T18:21:40.162501,A0:E6:F8:2B:32:A5,BB_SP_1.2,703.731,0.0,658,104,703.731
2017-12-28T18:10:05.626268,2017-12-28T18:21:45.241268,A0:E6:F8:2C:D2:A5,BB_SP_1.1,699.615,0.0,351,0,699.615
2017-12-28T17:43:29.681810,2017-12-28T18:09:10.978910,A0:E6:F8:2B:32:A5,BB_SP_1.2,1541.2971,0.0,1792,0,1541.2971
2017-12-28T18:01:38.240902,2017-12-28T18:04:57.037402,A0:E6:F8:2C:D2:CD,BB_SP_7.1,0.0,198.7965,0,204,198.7965
2017-12-28T18:01:37.816277,2017-12-28T18:04:49.080077,A0:E6:F8:2C:D0:F8,BB_SP_6.1,191.2638,0.0,185,0,191.2638
2017-12-28T17:47:09.162714,2017-12-28T18:01:48.058914,A0:E6:F8:2C:D2:CD,BB_SP_7.1,0.0,878.8962,0,209,878.8962
2017-12-28T17:54:37.387687,2017-12-28T18:01:44.164387,A0:E6:F8:2C:D0:F8,BB_SP_6.1,426.7767,0.0,269,0,426.7767
2017-12-28T17:47:26.053142,2017-12-28T17:54:37.817342,A0:E6:F8:2C:D0:F8,BB_SP_6.1,431.7642,0.0,225,0,431.7642
2017-12-28T17:33:02.165313,2017-12-28T17:48:10.432113,A0:E6:F8:2C:C4:55,BB_SP_3.2,906.7968,1.47,581,746,908.2668
2017-12-28T17:45:06.658452,2017-12-28T17:47:54.332952,A0:E6:F8:2C:D0:E1,BB_SP_9.2,0.6573,167.0172,456,1215,167.6745
2017-12-28T17:45:04.047880,2017-12-28T17:47:53.606080,A0:E6:F8:2B:2F:DC,BB_SP_9.1,0.0,169.5582,0,733,169.5582
2017-12-28T17:44:58.346870,2017-12-28T17:47:07.299470,A0:E6:F8:2C:D0:F8,BB_SP_6.1,128.9526,0.0,279,0,128.9526
2017-12-28T17:43:20.831914,2017-12-28T17:46:42.320614,A0:E6:F8:2C:D2:CD,BB_SP_7.1,0.0,201.4887,0,199,201.4887
2017-12-28T17:27:48.439421,2017-12-28T17:45:13.412021,A0:E6:F8:2C:D0:F8,BB_SP_6.1,1044.9726,0.0,268,0,1044.9726
2017-12-28T17:40:14.779114,2017-12-28T17:43:16.931014,A0:E6:F8:2C:D2:CD,BB_SP_7.1,0.0,182.1519,0,195,182.1519
2017-12-28T17:35:10.984560,2017-12-28T17:40:05.675460,A0:E6:F8:2C:D2:CD,BB_SP_7.1,0.0,294.6909,0,193,294.6909
2017-12-28T17:36:59.070641,2017-12-28T17:38:04.405841,A0:E6:F8:2C:D0:F3,BB_SP_4.2,65.3352,0.0,284,0,65.3352
2017-12-28T17:27:38.626743,2017-12-28T17:35:14.513643,A0:E6:F8:2C:D2:CD,BB_SP_7.1,0.0,455.8869,0,192,455.8869
2017-12-28T17:25:30.271741,2017-12-28T17:32:16.894741,A0:E6:F8:2C:C4:55,BB_SP_3.2,397.1646,9.4584,1823,1904,406.623
2017-12-28T15:36:53.412879,2017-12-28T17:10:05.774315,A0:E6:F8:2C:C4:55,BB_SP_3.2,0.0,5295.5007,0,249,5295.5007
2017-12-28T16:55:54.975677,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:F3,BB_SP_4.2,69.909,0.0,1418,72,69.909
2017-12-28T16:43:33.984245,2017-12-28T17:10:05.774315,A0:E6:F8:2C:C4:53,BB_SP_10.2,1.5099,542.577,883,950,544.0869
2017-12-28T16:43:33.725939,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:9F,BB_SP_10.1,0.0,534.6138,90,1076,534.6138
2017-12-28T16:02:11.098354,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:A5,BB_SP_1.2,0.0,185.4741,0,188,185.4741
2017-12-28T15:59:22.586257,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:A5,BB_SP_1.2,0.0,100.1217,0,176,100.1217
2017-12-28T15:25:51.704634,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:A5,BB_SP_1.2,0.0,1923.3837,41,1173,1923.3837
2017-12-28T15:31:11.151379,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:F3,BB_SP_4.2,1264.2273,0.0,509,12,1264.2273
2017-12-28T15:31:10.847700,2017-12-28T17:10:05.774315,A0:E6:F8:2C:C4:55,BB_SP_3.2,0.0,331.1973,0,238,331.1973
2017-12-28T15:31:54.364725,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:91,BB_SP_2.2,0.7266,290.4489,405,866,291.1755
2017-12-28T15:31:24.809434,2017-12-28T17:10:05.774315,A0:E6:F8:2B:2F:D0,BB_SP_2.1,316.7493,0.0,445,0,316.7493
2017-12-28T13:17:14.256389,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:F3,BB_SP_4.2,7995.1977,0.0,978,17,7995.1977
2017-12-28T15:28:36.263515,2017-12-28T17:10:05.774315,A0:E6:F8:2C:C4:55,BB_SP_3.2,0.6573,150.0471,1588,2140,150.7044
2017-12-28T14:29:51.618806,2017-12-28T17:10:05.774315,A0:E6:F8:2C:C4:55,BB_SP_3.2,0.273,3444.5964,301,1433,3444.8694
2017-12-28T15:11:54.658326,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:A5,BB_SP_1.2,0.0,828.7251,117,1172,828.7251
2017-12-28T14:28:26.895078,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:A5,BB_SP_1.2,0.6111,2581.4628,324,1174,2582.0739
2017-12-28T14:04:31.645718,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D2:A5,BB_SP_1.1,2945.3025,0.0,1880,71,2945.3025
2017-12-28T14:40:39.191354,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:CD,BB_SP_7.2,80.7786,2.0433,2112,1970,82.8219
2017-12-28T14:04:13.480585,2017-12-28T17:10:05.774315,A0:E6:F8:2C:C4:55,BB_SP_3.2,0.0,1505.0637,44,2140,1505.0637
2017-12-28T14:26:21.704734,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:A5,BB_SP_1.2,0.0,79.7139,0,165,79.7139
2017-12-28T14:25:18.319617,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:A5,BB_SP_1.2,0.0,60.3708,0,184,60.3708
2017-12-28T14:04:00.021309,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:A5,BB_SP_1.2,0.0,1262.3604,0,1178,1262.3604
2017-12-28T10:13:59.621337,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D2:A5,BB_SP_1.1,13804.3332,0.0,4011,71,13804.3332
2017-12-28T13:58:15.932028,2017-12-28T17:10:05.774315,A0:E6:F8:2C:C4:55,BB_SP_3.2,0.0,349.1544,0,225,349.1544
2017-12-28T13:59:18.169480,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:F1,BB_SP_8.2,0.0,209.3637,34,489,209.3637
2017-12-28T13:59:21.049131,2017-12-28T17:10:05.774315,A0:E6:F8:2B:2F:A4,BB_SP_8.1,0.0,208.2297,0,817,208.2297
2017-12-28T13:34:47.912574,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:F1,BB_SP_8.2,0.0,1446.7719,0,2619,1446.7719
2017-12-28T13:18:39.646089,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:A5,BB_SP_1.2,0.7602,2101.1865,645,1190,2101.9467
2017-12-28T13:28:11.027996,2017-12-28T17:10:05.774315,A0:E6:F8:2C:C4:55,BB_SP_3.2,0.0,1435.3017,0,237,1435.3017
2017-12-28T13:34:59.537298,2017-12-28T17:10:05.774315,A0:E6:F8:2B:2F:A4,BB_SP_8.1,216.7263,0.0,778,0,216.7263
2017-12-28T13:31:19.148321,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:CD,BB_SP_7.2,166.0407,0.0,342,0,166.0407
2017-12-28T06:13:41.637413,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:F1,BB_SP_8.2,0.2835,26016.8811,303,2846,26017.1646
2017-12-28T13:22:04.289976,2017-12-28T17:10:05.774315,A0:E6:F8:2C:C4:55,BB_SP_3.2,0.0,358.4091,59,235,358.4091
2017-12-28T13:14:16.526054,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:91,BB_SP_2.2,0.0,684.5097,62,860,684.5097
2017-12-28T12:49:10.132107,2017-12-28T17:10:05.774315,A0:E6:F8:2C:C4:55,BB_SP_3.2,0.0,1930.5888,0,234,1930.5888
2017-12-28T12:50:02.105833,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:A5,BB_SP_1.2,0.0,1699.9395,0,351,1699.9395
2017-12-28T12:49:07.115541,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:F3,BB_SP_4.2,0.0336,1581.5016,167,418,1581.5352
2017-12-28T13:07:36.389577,2017-12-28T17:10:05.774315,A0:E6:F8:2C:C4:4D,BB_SP_6.2,0.1344,177.7839,297,1025,177.9183
2017-12-28T12:51:48.527140,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:D5,BB_SP_5.2,0.0,188.8866,127,384,188.8866
2017-12-28T12:49:03.524857,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:D5,BB_SP_5.2,0.0,155.3895,0,280,155.3895
2017-12-28T12:31:20.689784,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:A5,BB_SP_1.2,0.0,1110.7971,125,752,1110.7971
2017-12-28T12:15:13.807483,2017-12-28T17:10:05.774315,A0:E6:F8:2C:C4:4D,BB_SP_6.2,2043.2307,0.0,1096,17,2043.2307
2017-12-28T12:07:16.089144,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:F3,BB_SP_4.2,207.0726,2288.5737,649,930,2495.6463
2017-12-28T12:47:31.085895,2017-12-28T17:10:05.774315,A0:E6:F8:2C:C4:55,BB_SP_3.2,25.599,62.6997,1592,1895,88.2987
2017-12-28T12:16:19.758300,2017-12-28T17:10:05.774315,A0:E6:F8:2C:C4:55,BB_SP_3.2,0.0,1825.9689,0,234,1825.9689
2017-12-28T12:39:02.988560,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:91,BB_SP_2.2,0.0,496.7004,103,719,496.7004
2017-12-28T12:40:30.596461,2017-12-28T17:10:05.774315,A0:E6:F8:2B:2F:D0,BB_SP_2.1,401.3037,0.0,344,0,401.3037
2017-12-28T12:07:17.925922,2017-12-28T17:10:05.774315,A0:E6:F8:2B:2F:BE,BB_SP_4.1,2304.4182,0.0,499,89,2304.4182
2017-12-28T12:39:04.109001,2017-12-28T17:10:05.774315,A0:E6:F8:2B:2F:D0,BB_SP_2.1,84.1197,0.0,245,0,84.1197
2017-12-28T12:27:53.109258,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:91,BB_SP_2.2,419.37,0.6762,923,533,420.0462
2017-12-28T12:27:55.785480,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:A5,BB_SP_1.2,0.0,90.1551,0,168,90.1551
2017-12-28T12:24:38.857051,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:A5,BB_SP_1.2,0.0,189.966,0,622,189.966
2017-12-28T12:00:09.486105,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:A5,BB_SP_1.2,0.0,1454.2437,0,1020,1454.2437
2017-12-28T12:17:24.062515,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:91,BB_SP_2.2,0.0,306.3669,97,1174,306.3669
2017-12-28T12:07:34.249029,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:CD,BB_SP_7.2,0.0252,585.7887,1283,1607,585.8139
2017-12-28T12:04:49.137145,2017-12-28T17:10:05.774315,A0:E6:F8:2C:C4:55,BB_SP_3.2,0.0,656.8422,0,235,656.8422
2017-12-28T12:09:28.336948,2017-12-28T17:10:05.774315,A0:E6:F8:2B:2F:D0,BB_SP_2.1,0.0,384.0837,0,1238,384.0837
2017-12-28T11:48:00.893635,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:F8,BB_SP_6.1,1643.9976,0.126,1883,451,1644.1236
2017-12-28T12:11:46.841047,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:E1,BB_SP_9.2,0.2415,141.5211,508,1882,141.7626
2017-12-28T11:28:10.701993,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:F3,BB_SP_4.2,2321.5731,0.8211,1434,1100,2322.3942
2017-12-28T11:57:36.550645,2017-12-28T17:10:05.774315,A0:E6:F8:2C:C4:55,BB_SP_3.2,422.0097,0.0,1555,0,422.0097
2017-12-28T11:46:40.954503,2017-12-28T17:10:05.774315,A0:E6:F8:2C:C4:55,BB_SP_3.2,0.5145,627.6585,1593,1148,628.173
2017-12-28T11:36:14.339140,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:A5,BB_SP_1.2,2.2302,1220.2869,1820,1203,1222.5171
2017-12-28T11:48:26.001697,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:CD,BB_SP_7.2,0.0,314.349,0,365,314.349
2017-12-28T11:40:11.702663,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:F8,BB_SP_6.1,476.469,0.4977,419,377,476.9667
2017-12-28T11:35:58.923898,2017-12-28T17:10:05.774315,A0:E6:F8:2C:C4:55,BB_SP_3.2,0.1806,627.5556,383,2145,627.7362
2017-12-28T11:08:48.838633,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:E1,BB_SP_9.2,1877.064,18.0075,2201,1883,1895.0715
2017-12-28T11:09:01.673986,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:9F,BB_SP_10.1,0.0,1888.0344,89,440,1888.0344
2017-12-28T11:09:04.465390,2017-12-28T17:10:05.774315,A0:E6:F8:2B:2F:DC,BB_SP_9.1,1864.6446,0.0,1642,0,1864.6446
2017-12-28T11:27:42.794075,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:F8,BB_SP_6.1,757.3797,0.0,275,0,757.3797
2017-12-28T11:08:04.119228,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:A5,BB_SP_1.2,0.0,1673.9226,0,1194,1673.9226
2017-12-28T11:33:01.072972,2017-12-28T17:10:05.774315,A0:E6:F8:2C:C4:55,BB_SP_3.2,0.1554,173.2773,176,2146,173.4327
2017-12-28T11:21:10.043560,2017-12-28T17:10:05.774315,A0:E6:F8:2C:C4:55,BB_SP_3.2,0.0,693.4956,80,1142,693.4956
2017-12-28T10:40:32.619443,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:F3,BB_SP_4.2,1459.9074,1382.6253,2171,1676,2842.5327
2017-12-28T11:12:37.769699,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:F8,BB_SP_6.1,919.9071,0.0,316,0,919.9071
2017-12-28T11:14:51.787915,2017-12-28T17:10:05.774315,A0:E6:F8:2C:C4:55,BB_SP_3.2,0.0,369.2997,13,1449,369.2997
2017-12-28T11:09:43.011437,2017-12-28T17:10:05.774315,A0:E6:F8:2C:C4:55,BB_SP_3.2,0.1701,287.3556,324,337,287.5257
2017-12-28T11:08:43.542807,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:F8,BB_SP_6.1,236.9262,0.0,202,0,236.9262
2017-12-28T10:57:32.910009,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:F8,BB_SP_6.1,674.3688,0.168,901,504,674.5368
2017-12-28T09:44:11.075472,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:A5,BB_SP_1.2,2.1147,4982.1723,1110,1192,4984.287
2017-12-28T10:56:13.161306,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:91,BB_SP_2.2,628.9248,4.2882,1637,1615,633.213
2017-12-28T10:44:10.423167,2017-12-28T17:10:05.774315,A0:E6:F8:2C:C4:55,BB_SP_3.2,1.029,960.6744,1402,2057,961.7034
2017-12-28T10:36:20.440727,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:F8,BB_SP_6.1,1290.7965,0.4158,369,720,1291.2123
2017-12-28T10:44:16.221715,2017-12-28T17:10:05.774315,A0:E6:F8:2C:C4:4D,BB_SP_6.2,0.1932,610.7892,2185,1898,610.9824
2017-12-28T10:40:22.744326,2017-12-28T17:10:05.774315,A0:E6:F8:2B:2F:D0,BB_SP_2.1,261.744,0.0,672,0,261.744
2017-12-28T10:28:31.303335,2017-12-28T17:10:05.774315,A0:E6:F8:2C:C4:55,BB_SP_3.2,1.05,916.4337,862,2147,917.4837
2017-12-28T09:58:16.016631,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:F3,BB_SP_4.2,2512.9314,0.4221,2405,1675,2513.3535
2017-12-28T10:35:59.391844,2017-12-28T17:10:05.774315,A0:E6:F8:2B:2F:D0,BB_SP_2.1,260.2152,0.0,319,0,260.2152
2017-12-28T10:22:50.544001,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:F8,BB_SP_6.1,823.8489,0.0,592,0,823.8489
2017-12-28T10:27:48.341709,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:91,BB_SP_2.2,0.0,267.5358,25,550,267.5358
2017-12-28T10:22:05.347191,2017-12-28T17:10:05.774315,A0:E6:F8:2C:C4:55,BB_SP_3.2,0.63,376.6077,1477,2147,377.2377
2017-12-28T10:18:35.750338,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:F8,BB_SP_6.1,215.418,0.0,216,0,215.418
2017-12-28T10:16:53.493934,2017-12-28T17:10:05.774315,A0:E6:F8:2C:C4:55,BB_SP_3.2,0.4221,303.576,1578,551,303.9981
2017-12-28T10:15:21.066305,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:91,BB_SP_2.2,395.2473,1.0899,568,1109,396.3372
2017-12-28T10:06:50.294967,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:F8,BB_SP_6.1,715.8732,0.0,664,0,715.8732
2017-12-28T10:13:59.187094,2017-12-28T17:10:05.774315,A0:E6:F8:2C:C4:55,BB_SP_3.2,0.336,169.6443,1579,2148,169.9803
2017-12-28T09:44:11.375809,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D2:A5,BB_SP_1.1,1783.4586,0.0,3035,70,1783.4586
2017-12-28T09:56:30.207408,2017-12-28T17:10:05.774315,A0:E6:F8:2C:C4:55,BB_SP_3.2,0.7035,1008.2814,456,2148,1008.9849
2017-12-28T10:00:06.510330,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:F8,BB_SP_6.1,409.6113,0.0,256,0,409.6113
2017-12-28T09:24:41.488574,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:F8,BB_SP_6.1,2160.0243,1.743,2293,1377,2161.7673
2017-12-28T09:55:45.984912,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:F3,BB_SP_4.2,148.4007,0.1827,1096,295,148.5834
2017-12-28T09:44:20.538323,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:F3,BB_SP_4.2,681.2967,0.0,283,0,681.2967
2017-12-28T09:44:14.933327,2017-12-28T17:10:05.774315,A0:E6:F8:2C:C4:55,BB_SP_3.2,0.0,409.1115,0,342,409.1115
2017-12-28T09:44:26.141397,2017-12-28T17:10:05.774315,A0:E6:F8:2B:2F:DC,BB_SP_9.1,98.1666,0.0,274,0,98.1666
2017-12-28T07:46:29.297208,2017-12-28T17:10:05.774315,A0:E6:F8:2B:2F:A4,BB_SP_8.1,7126.7133,0.0,449,82,7126.7133
2017-12-28T07:38:41.971878,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:F3,BB_SP_4.2,7497.0777,0.0,619,0,7497.0777
2017-12-28T09:26:57.030581,2017-12-28T17:10:05.774315,A0:E6:F8:2C:C4:55,BB_SP_3.2,0.2268,1014.1341,982,2122,1014.3609
2017-12-28T09:07:22.767235,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:A5,BB_SP_1.2,0.0,2186.4339,116,1183,2186.4339
2017-12-28T08:58:02.064953,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D2:A5,BB_SP_1.1,2761.5336,0.0,4011,70,2761.5336
2017-12-28T09:24:40.355127,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D2:9E,BB_SP_5.1,246.8718,0.0,340,0,246.8718
2017-12-28T09:12:32.089071,2017-12-28T17:10:05.774315,A0:E6:F8:2C:C4:55,BB_SP_3.2,0.0,833.1897,0,1267,833.1897
2017-12-28T09:22:00.139029,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D2:9E,BB_SP_5.1,157.6575,1.4196,992,568,159.0771
2017-12-28T09:11:16.451093,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:F8,BB_SP_6.1,652.4154,0.0,319,0,652.4154
2017-12-28T09:11:27.101990,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:91,BB_SP_2.2,0.0,313.6434,53,647,313.6434
2017-12-28T08:26:54.767025,2017-12-28T17:10:05.774315,A0:E6:F8:2C:C4:55,BB_SP_3.2,0.0,2678.4345,51,1686,2678.4345
2017-12-28T08:46:45.759426,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:F8,BB_SP_6.1,1495.6557,0.0,238,140,1495.6557
2017-12-28T08:08:52.645652,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:A5,BB_SP_1.2,0.0,3476.2707,55,1068,3476.2707
2017-12-28T08:37:29.607980,2017-12-28T17:10:05.774315,A0:E6:F8:2B:2F:D0,BB_SP_2.1,1159.9413,0.0,644,0,1159.9413
2017-12-28T08:38:31.865941,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:F8,BB_SP_6.1,500.262,0.0,258,0,500.262
